source_id,ra,dec,parallax,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_mag
4064967468144400000,273.4211688231066,-25.310804340285692,0.2625769965882928,19.772312,17.758163,19.35151
5627816461090000000,136.25288381749044,-34.06211826304897,1.1155710890058799,15.275227,14.321759,14.915693
4064983204917600000,273.2191402179355,-25.20633024003012,0.6040296571651816,20.873543,18.81686,19.531881
4064951009768000000,272.8679430765985,-25.424928174147034,0.25693453535143024,20.594551,18.295063,19.344112
4064934998116800000,272.92001769710083,-25.609410743707706,0.41269425394621156,20.009325,18.176949,19.143913
5627830819160800000,136.28342567689427,-33.91148431486142,0.303619006185263,19.313995,18.053288,18.725195
4064952044753600000,272.7000356547381,-25.480056119686516,0.5826775168751269,,,19.690268
4064969289047200000,273.2630126100062,-25.337487063509805,0.15225651657441075,18.202894,15.852414,16.958073
4064952319631200000,272.7670367416489,-25.46240405381245,0.5566071837174269,21.538355,18.611294,19.822268
4064984751095600000,273.2574220679249,-25.17288460444144,0.4322473063378359,20.613888,18.02989,19.111362
4064969667175200000,273.25401323085583,-25.306877827795002,1.1657418556494157,,,19.361511
5627848553086000000,136.83460227789078,-33.70448990348891,0.6824162873978701,17.265766,15.988737,16.70125
4064953449353600000,272.74369294443557,-25.424113858531918,0.633646992433998,21.100714,19.200083,19.973125
4064953694021600000,272.7034693133475,-25.392466841738713,0.1057200554356988,18.864561,16.324135,17.672728
4064971144648000000,273.2728642863515,-25.23493264220916,1.7705519364449969,20.447872,18.386808,19.436737
4064971488243600000,273.35194269963876,-25.26362035197327,1.2329614966993416,21.031536,18.245705,19.415642
4064971797332000000,273.3031103244535,-25.24562433669638,0.07514807101922574,21.289368,17.999529,19.242146
5627866587650400000,136.68890578053296,-33.498499357612275,0.21940291789266272,19.363813,18.039244,18.752151
4064955034114400000,272.7537314793251,-25.382956834298305,0.16201830377149945,19.89378,17.759085,18.969805
4064955098578800000,272.787014532534,-25.376083328879435,0.968631420530344,21.16337,18.947454,20.1192
5627871745906400000,136.59062390218847,-33.39274787876984,1.1315653801755716,20.66127,19.205395,20.130022
4064987431156000000,273.1303666933134,-25.12989910888489,1.7251009265096362,20.912188,18.716072,20.004187
4065000041157600000,272.6347405308518,-25.442778013764954,0.49552041720081397,19.219975,17.581163,18.656414
4064937437664800000,272.94169524004866,-25.553387317015204,0.5011277626649133,,,19.31528
4064956202346800000,273.18022541922755,-25.585439814338287,0.30138087274001263,19.43062,17.675352,18.769846
4064974339928400000,273.0567496851767,-25.37686271144229,0.15858936517394218,17.308355,14.917631,16.149788
4065000766941200000,272.70767126679226,-25.36141090823524,0.23982590563034248,,,18.99852
4064989870700000000,273.17912151511666,-25.04420611709799,1.4562590139143143,20.46747,18.64513,19.890644
4064957847444000000,273.1882828641233,-25.5028945909206,0.08734377003901066,,,18.175406
4064975645598800000,272.9574896493708,-25.329345778763685,0.34031815179474395,18.823057,16.38564,17.663084
4064939396066800000,272.6582098407533,-25.6952139887004,0.5280511222987103,17.254562,15.86607,16.746096
4064939434790800000,272.678400642185,-25.68921597164139,0.3298114174713273,17.916973,15.768217,16.93557
4064975924781600000,273.06480389781484,-25.3543559259129,3.498458173235222,,,19.35164
4064939533570800000,272.6795254285897,-25.664805726118573,1.0205777446075173,,,19.310364
4065001419776800000,272.57674271280325,-25.374566921052747,0.8496935503619576,,,19.25494
4064991386668000000,272.4755737292824,-25.58045232783541,0.12719499679670038,18.068134,15.704862,16.833471
5627925518901200000,136.57584037798568,-33.26418075556442,1.9333976943414979,21.145147,20.220129,20.919453
4064991970785200000,272.54354850301854,-25.53339304666666,0.02489921654427048,17.162033,15.190711,16.28521
5627933657857600000,136.5585978776885,-33.012179040365865,0.28482948052284385,20.050383,18.450981,19.304995
4064940736162000000,272.71961960410306,-25.678220366053587,0.3947365206083334,,,18.176542
4065002343146000000,272.7242060179667,-25.331685488354882,0.40586896021589947,18.792667,16.943554,17.823513
4064993306645200000,272.46239655017655,-25.47219955449019,0.6898616207547923,,,19.230728
4064941324511600000,272.7654310451794,-25.616836269983892,0.2646124030970042,19.014631,16.90039,18.183556
5627953178488800000,137.11584888144623,-33.384518056370496,0.2360501645527443,14.5766535,13.01218,13.846847
5627955480591200000,137.20699869684748,-33.29589111131149,0.017008433108316904,18.885162,17.768799,18.38198
5627961218666000000,137.33243120322285,-33.22222549078977,1.0717906141269287,21.145212,20.030918,20.880701
4064942419887600000,272.72045772419386,-25.580098640965158,0.29089826210906233,19.67497,17.850262,19.068598
5627977127226400000,136.89508642198973,-33.05624580802038,0.3666639138554256,18.656256,17.54963,18.180683
5627978359878000000,137.15137476685047,-33.096886207258,0.7528173640145204,19.864864,18.376852,19.115192
5627979532408000000,137.0967403567878,-33.04204164926991,0.2005838455419992,17.203909,16.24787,16.81479
4065003614560800000,272.6651979516842,-25.289882772337627,0.9031194971086085,19.7094,17.690065,19.409584
4065004198679600000,272.70998951985206,-25.246292715140427,0.3954592012367332,19.702906,17.834782,19.036785
4064921838284000000,272.8506089696588,-25.85125133993974,1.747534392818397,18.549694,17.082014,18.68698
4065005401266800000,272.60030362028016,-25.274581974753197,1.6128446717571956,,,20.203074
4065006088330000000,272.5432015638522,-25.274995275296874,0.12979330075345802,18.39847,15.867533,17.044094
4065007192151200000,272.6816943483505,-25.23877471915371,0.09130633254966403,18.848564,13.421746,15.016609
4064924797533600000,272.89085647273777,-25.759591012429482,1.9041509341743066,20.160074,18.450092,19.392878
4064924999385600000,272.8723512610636,-25.743708878133376,0.44165070065045975,19.755611,17.877958,19.349894
4064925244209600000,272.8962321569922,-25.702528539889,0.04224390079697585,17.621706,15.475797,16.617163
4064925446038000000,272.7507557501185,-25.819102139268317,0.035967186827288396,,,19.146633
4065009730533200000,272.2962047263265,-25.36182359233389,0.018625695037341725,19.847061,17.598139,18.426718
4065010490752000000,272.2830071332947,-25.362842876545198,0.26832556407296243,15.888615,13.873145,14.877117
5941862476914000000,245.7287583938635,-47.18084897163993,0.22379071343683718,20.368538,18.081148,19.183836
5941715932632000000,245.22381405152962,-48.043435091299585,0.0528914548289961,20.66137,18.384659,19.61685
5941716276234400000,245.17421927686271,-48.00723456629995,1.6366018945665308,22.119022,19.942553,20.67952
5941816194383200000,245.60340048869529,-47.78583497768544,0.9120790791253526,15.886851,14.471412,15.2545185
